ORIGIN,ORIGIN_CITY_NAME,DEST,MONTH
CJS,"Ciudad Juarez, Mexico",ELP,9
ELP,"El Paso, TX",CJS,9
CJS,"Ciudad Juarez, Mexico",ELP,10
CJS,"Ciudad Juarez, Mexico",ELP,5
ELP,"El Paso, TX",CJS,8
CJS,"Ciudad Juarez, Mexico",ELP,11
CJS,"Ciudad Juarez, Mexico",ELP,8
ELP,"El Paso, TX",CJS,10
ELP,"El Paso, TX",CJS,11
YWH,"Victoria, Canada",RCE,9
RCE,"Roche Harbor, WA",YWH,9
RCE,"Roche Harbor, WA",YWH,7
RCE,"Roche Harbor, WA",YWH,10
RCE,"Roche Harbor, WA",YWH,6
YWH,"Victoria, Canada",RCE,5
YWH,"Victoria, Canada",FRD,8
FRD,"Friday Harbor, WA",YWH,8
YWH,"Victoria, Canada",FRD,10
FRD,"Friday Harbor, WA",YWH,6
YQG,"Windsor, Canada",DTW,8
YQG,"Windsor, Canada",DTW,10
YWH,"Victoria, Canada",LPS,7
LPS,"Lopez Island, WA",YWH,9
LPS,"Lopez Island, WA",YWH,4
LPS,"Lopez Island, WA",YWH,7
YIP,"Detroit, MI",YQG,8
WSX,"Westsound, WA",YWH,8
EIS,"Road Town, British Virgin Islands",STT,11
YQG,"Windsor, Canada",YIP,3
YQG,"Windsor, Canada",YIP,12
YIP,"Detroit, MI",YQG,11
YQG,"Windsor, Canada",YIP,9
EIS,"Road Town, British Virgin Islands",STT,8
YQG,"Windsor, Canada",YIP,10
STT,"Charlotte Amalie, VI",EIS,9
YIP,"Detroit, MI",YQG,9
YQG,"Windsor, Canada",YIP,11
YQG,"Windsor, Canada",YIP,8
YIP,"Detroit, MI",YQG,12
STT,"Charlotte Amalie, VI",EIS,2
PTK,"Pontiac, MI",YQG,3
YQG,"Windsor, Canada",PTK,10
YQG,"Windsor, Canada",PTK,9
YQG,"Windsor, Canada",PTK,11
YQG,"Windsor, Canada",PTK,8
YQG,"Windsor, Canada",PTK,12
TWD,"Port Townsend, WA",YWH,6
TWD,"Port Townsend, WA",YWH,8
TWD,"Port Townsend, WA",YWH,9
MVW,"Burlington/Mount Vernon, WA",YYJ,5
YYJ,"Victoria, Canada",MVW,5
YYZ,"Toronto, Canada",IAG,9
RCE,"Roche Harbor, WA",ZNA,8
FRD,"Friday Harbor, WA",CXH,10
FRD,"Friday Harbor, WA",CXH,8
STX,"Christiansted, VI",EIS,10
CXH,"Vancouver, Canada",FRD,9
CXH,"Vancouver, Canada",FRD,8
STX,"Christiansted, VI",EIS,2
CXH,"Vancouver, Canada",FRD,10
STX,"Christiansted, VI",EIS,12
EIS,"Road Town, British Virgin Islands",STX,3
ZNA,"Nanaimo, Canada",FRD,8
FRD,"Friday Harbor, WA",ZNA,8
BIM,"Bimini, The Bahamas",FLL,10
FLL,"Fort Lauderdale, FL",BIM,2
BIM,"Bimini, The Bahamas",FLL,11
BIM,"Bimini, The Bahamas",FLL,5
BIM,"Bimini, The Bahamas",FLL,2
BIM,"Bimini, The Bahamas",FLL,1
FLL,"Fort Lauderdale, FL",BIM,4
FLL,"Fort Lauderdale, FL",BIM,9
BIM,"Bimini, The Bahamas",FLL,4
FLL,"Fort Lauderdale, FL",BIM,8
FLL,"Fort Lauderdale, FL",BIM,10
FLL,"Fort Lauderdale, FL",BIM,6
BIM,"Bimini, The Bahamas",FLL,9
BIM,"Bimini, The Bahamas",FLL,8
BIM,"Bimini, The Bahamas",FLL,6
FLL,"Fort Lauderdale, FL",BIM,11
FLL,"Fort Lauderdale, FL",BIM,3
BIM,"Bimini, The Bahamas",FLL,3
BIM,"Bimini, The Bahamas",FLL,7
BIM,"Bimini, The Bahamas",FLL,12
FLL,"Fort Lauderdale, FL",BIM,12
FLL,"Fort Lauderdale, FL",BIM,1
FLL,"Fort Lauderdale, FL",BIM,7
FLL,"Fort Lauderdale, FL",BIM,5
BUF,"Buffalo, NY",YYZ,4
YYZ,"Toronto, Canada",BUF,3
BUF,"Buffalo, NY",YYZ,2
YYZ,"Toronto, Canada",BUF,5
BUF,"Buffalo, NY",YYZ,11
BUF,"Buffalo, NY",YYZ,3
BUF,"Buffalo, NY",YYZ,10
BUF,"Buffalo, NY",YYZ,6
YYZ,"Toronto, Canada",BUF,12
YYZ,"Toronto, Canada",BUF,10
BLI,"Bellingham, WA",ZNA,8
BUF,"Buffalo, NY",YYZ,8
BUF,"Buffalo, NY",YYZ,5
YWH,"Victoria, Canada",KEH,9
YWH,"Victoria, Canada",KEH,8
YWH,"Victoria, Canada",KEH,5
KEH,"Kenmore, WA",YWH,12
KEH,"Kenmore, WA",YWH,5
KEH,"Kenmore, WA",YWH,8
KEH,"Kenmore, WA",YWH,4
KEH,"Kenmore, WA",YWH,9
KEH,"Kenmore, WA",YWH,1
KEH,"Kenmore, WA",YWH,7
YWH,"Victoria, Canada",KEH,10
YWH,"Victoria, Canada",KEH,11
KEH,"Kenmore, WA",YWH,2
KEH,"Kenmore, WA",YWH,11
YWH,"Victoria, Canada",KEH,7
YWH,"Victoria, Canada",KEH,6
KEH,"Kenmore, WA",YWH,10
KEH,"Kenmore, WA",YWH,6
YWH,"Victoria, Canada",KEH,12
YWH,"Victoria, Canada",KEH,3
YWH,"Victoria, Canada",KEH,2
PWT,"Bremerton, WA",YWH,8
LKE,"Seattle, WA",YWH,1
OTS,"Anacortes, WA",ZNA,7
YWH,"Victoria, Canada",LKE,3
LKE,"Seattle, WA",YWH,2
LKE,"Seattle, WA",YWH,8
LKE,"Seattle, WA",YWH,10
LKE,"Seattle, WA",YWH,5
LKE,"Seattle, WA",YWH,4
YWH,"Victoria, Canada",LKE,4
YWH,"Victoria, Canada",LKE,7
YWH,"Victoria, Canada",LKE,2
LKE,"Seattle, WA",YWH,7
LKE,"Seattle, WA",YWH,3
YWH,"Victoria, Canada",LKE,10
LKE,"Seattle, WA",YWH,6
YWH,"Victoria, Canada",LKE,9
LKE,"Seattle, WA",YWH,12
LKE,"Seattle, WA",YWH,11
LKE,"Seattle, WA",YWH,9
YWH,"Victoria, Canada",LKE,11
YWH,"Victoria, Canada",LKE,12
YWH,"Victoria, Canada",LKE,5
YWH,"Victoria, Canada",LKE,1
YWH,"Victoria, Canada",LKE,6
YWH,"Victoria, Canada",LKE,8
ODW,"Oak Harbor, WA",CXH,9
BTV,"Burlington, VT",YUL,4
BTV,"Burlington, VT",YUL,7
BTV,"Burlington, VT",YUL,10
PPG,"Pago Pago, TT",FGI,10
PPG,"Pago Pago, TT",FGI,9
FGI,"Apia, Samoa",PPG,11
PPG,"Pago Pago, TT",FGI,7
FGI,"Apia, Samoa",PPG,10
PPG,"Pago Pago, TT",FGI,12
FGI,"Apia, Samoa",PPG,12
FGI,"Apia, Samoa",PPG,7
PPG,"Pago Pago, TT",FGI,8
PPG,"Pago Pago, TT",FGI,11
FGI,"Apia, Samoa",PPG,8
FGI,"Apia, Samoa",PPG,9
PUJ,"Punta Cana, Dominican Republic",BQN,8
PUJ,"Punta Cana, Dominican Republic",BQN,9
BQN,"Aguadilla, PR",PUJ,10
BQN,"Aguadilla, PR",PUJ,8
PUJ,"Punta Cana, Dominican Republic",BQN,11
BQN,"Aguadilla, PR",PUJ,12
PUJ,"Punta Cana, Dominican Republic",BQN,4
BQN,"Aguadilla, PR",PUJ,11
PUJ,"Punta Cana, Dominican Republic",BQN,10
PUJ,"Punta Cana, Dominican Republic",BQN,7
BQN,"Aguadilla, PR",PUJ,5
BQN,"Aguadilla, PR",PUJ,1
BQN,"Aguadilla, PR",PUJ,9
PUJ,"Punta Cana, Dominican Republic",BQN,5
PUJ,"Punta Cana, Dominican Republic",BQN,6
BQN,"Aguadilla, PR",PUJ,3
PUJ,"Punta Cana, Dominican Republic",BQN,2
BQN,"Aguadilla, PR",PUJ,4
BQN,"Aguadilla, PR",PUJ,7
PUJ,"Punta Cana, Dominican Republic",BQN,3
PUJ,"Punta Cana, Dominican Republic",BQN,1
PUJ,"Punta Cana, Dominican Republic",BQN,12
BQN,"Aguadilla, PR",PUJ,2
BQN,"Aguadilla, PR",PUJ,6
YYJ,"Victoria, Canada",KEH,12
YYJ,"Victoria, Canada",KEH,8
YYJ,"Victoria, Canada",KEH,6
YYJ,"Victoria, Canada",KEH,11
KEH,"Kenmore, WA",YYJ,5
KEH,"Kenmore, WA",YYJ,6
YYJ,"Victoria, Canada",KEH,1
KEH,"Kenmore, WA",YYJ,4
KEH,"Kenmore, WA",YYJ,9
KEH,"Kenmore, WA",YYJ,8
KEH,"Kenmore, WA",YYJ,11
YYJ,"Victoria, Canada",KEH,9
YYJ,"Victoria, Canada",KEH,5
YYJ,"Victoria, Canada",KEH,7
KEH,"Kenmore, WA",YYJ,7
KEH,"Kenmore, WA",YYJ,1
YYJ,"Victoria, Canada",KEH,4
YCD,"Nanaimo, Canada",TWD,12
LKE,"Seattle, WA",YYJ,7
YYJ,"Victoria, Canada",LKE,9
LKE,"Seattle, WA",YYJ,10
LKE,"Seattle, WA",YYJ,12
LKE,"Seattle, WA",YYJ,5
YYJ,"Victoria, Canada",LKE,7
LKE,"Seattle, WA",YYJ,4
LKE,"Seattle, WA",YYJ,9
YYJ,"Victoria, Canada",LKE,5
